task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
46	c0/db834e	36748893	NF_VEP:vep:splitVCF (44)	COMPLETED	0	2025-03-24 15:09:29.641	1m 35s	1m 6s	94.9%	24.5 MB	65.4 MB	1 GB	3.3 MB
47	75/8dcc81	36748894	NF_VEP:vep:splitVCF (45)	COMPLETED	0	2025-03-24 15:09:29.803	1m 40s	1m 6s	94.9%	24.3 MB	65.4 MB	1 GB	3 MB
49	73/232569	36748895	NF_VEP:vep:splitVCF (47)	COMPLETED	0	2025-03-24 15:09:29.978	1m 40s	1m 6s	95.0%	24.3 MB	65.4 MB	1 GB	3.2 MB
48	4b/19841f	36748896	NF_VEP:vep:splitVCF (46)	COMPLETED	0	2025-03-24 15:09:30.254	1m 39s	1m 6s	95.3%	24.5 MB	65.4 MB	1 GB	4 MB
13	dd/320f26	36748836	NF_VEP:vep:splitVCF (11)	COMPLETED	0	2025-03-24 15:09:23.127	1m 52s	1m 1s	98.2%	24.4 MB	65.4 MB	1 GB	3.3 MB
14	cd/c3bc1c	36748839	NF_VEP:vep:splitVCF (12)	COMPLETED	0	2025-03-24 15:09:23.411	1m 51s	1m	98.4%	24.7 MB	65.4 MB	1 GB	3.7 MB
15	43/e603a2	36748840	NF_VEP:vep:splitVCF (13)	COMPLETED	0	2025-03-24 15:09:23.595	1m 51s	1m 4s	98.1%	24.4 MB	65.4 MB	1 GB	4 MB
76	7a/a989d8	36748943	NF_VEP:vep:splitVCF (74)	COMPLETED	0	2025-03-24 15:09:34.782	1m 40s	1m 6s	94.3%	24.6 MB	65.4 MB	1 GB	3.6 MB
79	db/513e18	36748945	NF_VEP:vep:splitVCF (77)	COMPLETED	0	2025-03-24 15:09:34.931	1m 40s	1m 5s	97.3%	24.6 MB	65.4 MB	1 GB	3.4 MB
80	0f/035670	36749004	NF_VEP:vep:splitVCF (78)	COMPLETED	0	2025-03-24 15:09:35.334	1m 39s	58s	98.4%	24.4 MB	65.4 MB	1 GB	3.2 MB
81	30/2b1efa	36749005	NF_VEP:vep:splitVCF (79)	COMPLETED	0	2025-03-24 15:09:35.489	1m 39s	58s	98.3%	24.8 MB	65.4 MB	1 GB	3.9 MB
82	35/22e6ee	36749006	NF_VEP:vep:splitVCF (80)	COMPLETED	0	2025-03-24 15:09:35.638	1m 39s	1m 5s	98.2%	24.3 MB	65.4 MB	1 GB	3.5 MB
84	c7/4abfae	36749008	NF_VEP:vep:splitVCF (82)	COMPLETED	0	2025-03-24 15:09:35.942	1m 39s	1m 4s	98.5%	24.3 MB	65.4 MB	1 GB	3.4 MB
86	1f/bb899c	36749010	NF_VEP:vep:splitVCF (84)	COMPLETED	0	2025-03-24 15:09:36.298	1m 39s	1m	96.5%	24.4 MB	65.4 MB	1 GB	3.8 MB
87	1f/1a3a00	36749011	NF_VEP:vep:splitVCF (85)	COMPLETED	0	2025-03-24 15:09:36.449	1m 38s	58s	98.5%	24.5 MB	65.4 MB	1 GB	3.8 MB
88	1d/2f3f5a	36749012	NF_VEP:vep:splitVCF (86)	COMPLETED	0	2025-03-24 15:09:36.611	1m 38s	1m 3s	98.1%	24.6 MB	65.4 MB	1 GB	4 MB
89	ae/0f6d77	36749013	NF_VEP:vep:splitVCF (87)	COMPLETED	0	2025-03-24 15:09:36.786	1m 38s	1m 3s	98.2%	24.6 MB	65.4 MB	1 GB	4.5 MB
90	cd/65e110	36749014	NF_VEP:vep:splitVCF (88)	COMPLETED	0	2025-03-24 15:09:36.928	1m 38s	59s	98.1%	24.5 MB	65.4 MB	1 GB	3.9 MB
16	13/120d48	36748841	NF_VEP:vep:splitVCF (14)	COMPLETED	0	2025-03-24 15:09:23.871	1m 56s	1m 6s	97.9%	24.5 MB	65.4 MB	1 GB	4.2 MB
17	a8/831f59	36748842	NF_VEP:vep:splitVCF (15)	COMPLETED	0	2025-03-24 15:09:24.144	1m 56s	1m 5s	97.9%	24.4 MB	65.4 MB	1 GB	3.5 MB
18	1c/67d711	36748843	NF_VEP:vep:splitVCF (16)	COMPLETED	0	2025-03-24 15:09:24.483	1m 55s	1m 11s	93.2%	24.5 MB	65.4 MB	1 GB	3.3 MB
30	4f/59fe53	36748875	NF_VEP:vep:splitVCF (28)	COMPLETED	0	2025-03-24 15:09:27.200	1m 53s	59s	98.5%	24.3 MB	65.4 MB	1 GB	4.6 MB
33	36/b6816e	36748876	NF_VEP:vep:splitVCF (31)	COMPLETED	0	2025-03-24 15:09:27.376	1m 52s	59s	98.3%	24.4 MB	65.4 MB	1 GB	4.9 MB
32	14/829418	36748877	NF_VEP:vep:splitVCF (30)	COMPLETED	0	2025-03-24 15:09:27.516	1m 52s	1m	98.1%	24.3 MB	65.4 MB	1 GB	3.1 MB
34	dc/e6f7e5	36748878	NF_VEP:vep:splitVCF (32)	COMPLETED	0	2025-03-24 15:09:27.678	1m 52s	59s	98.3%	24.5 MB	65.4 MB	1 GB	3.6 MB
35	d7/23c587	36748880	NF_VEP:vep:splitVCF (33)	COMPLETED	0	2025-03-24 15:09:27.804	1m 52s	59s	96.5%	24.6 MB	65.4 MB	1 GB	3.8 MB
36	05/0535f0	36748881	NF_VEP:vep:splitVCF (34)	COMPLETED	0	2025-03-24 15:09:27.921	1m 52s	1m 5s	97.2%	24.6 MB	65.4 MB	1 GB	3.7 MB
37	11/a159f4	36748882	NF_VEP:vep:splitVCF (35)	COMPLETED	0	2025-03-24 15:09:28.083	1m 52s	1m 3s	97.3%	24.4 MB	65.4 MB	1 GB	3.6 MB
38	e6/e782db	36748884	NF_VEP:vep:splitVCF (36)	COMPLETED	0	2025-03-24 15:09:28.227	1m 52s	1m 6s	98.0%	24.4 MB	65.4 MB	1 GB	4.2 MB
39	a3/9b9a7c	36748885	NF_VEP:vep:splitVCF (37)	COMPLETED	0	2025-03-24 15:09:28.379	1m 52s	1m 3s	93.2%	24.6 MB	65.4 MB	1 GB	4.1 MB
41	36/3816a0	36748886	NF_VEP:vep:splitVCF (39)	COMPLETED	0	2025-03-24 15:09:28.530	1m 51s	59s	96.5%	24.4 MB	65.4 MB	1 GB	3.7 MB
40	95/cd7f80	36748887	NF_VEP:vep:splitVCF (38)	COMPLETED	0	2025-03-24 15:09:28.744	1m 51s	58s	98.2%	24.4 MB	65.4 MB	1 GB	4.4 MB
42	dc/e0f4a1	36748888	NF_VEP:vep:splitVCF (40)	COMPLETED	0	2025-03-24 15:09:28.892	1m 51s	59s	96.5%	24.5 MB	67.4 MB	1 GB	4.3 MB
43	9a/c51f55	36748889	NF_VEP:vep:splitVCF (41)	COMPLETED	0	2025-03-24 15:09:29.070	1m 51s	59s	98.1%	24.3 MB	65.4 MB	1 GB	3.8 MB
44	be/1cda3a	36748890	NF_VEP:vep:splitVCF (42)	COMPLETED	0	2025-03-24 15:09:29.239	1m 51s	59s	98.2%	24.5 MB	65.4 MB	1 GB	3.7 MB
45	e7/8f986c	36748891	NF_VEP:vep:splitVCF (43)	COMPLETED	0	2025-03-24 15:09:29.487	1m 51s	59s	97.3%	24.5 MB	65.4 MB	1 GB	3.5 MB
53	7b/d970f9	36748910	NF_VEP:vep:splitVCF (51)	COMPLETED	0	2025-03-24 15:09:31.071	1m 49s	1m 1s	98.3%	24.8 MB	67.4 MB	1 GB	3.9 MB
56	6b/792a81	36748911	NF_VEP:vep:splitVCF (54)	COMPLETED	0	2025-03-24 15:09:31.224	1m 49s	1m 8s	95.2%	24.5 MB	65.4 MB	1 GB	4.6 MB
55	9d/8e8b24	36748912	NF_VEP:vep:splitVCF (53)	COMPLETED	0	2025-03-24 15:09:31.381	1m 49s	58s	98.1%	24.5 MB	65.4 MB	1 GB	4.3 MB
58	64/660b5b	36748913	NF_VEP:vep:splitVCF (56)	COMPLETED	0	2025-03-24 15:09:31.546	1m 49s	59s	97.8%	24.3 MB	65.4 MB	1 GB	4.2 MB
57	57/908fdb	36748914	NF_VEP:vep:splitVCF (55)	COMPLETED	0	2025-03-24 15:09:31.705	1m 49s	1m 2s	98.3%	24.5 MB	65.4 MB	1 GB	3.6 MB
59	98/013219	36748915	NF_VEP:vep:splitVCF (57)	COMPLETED	0	2025-03-24 15:09:31.824	1m 49s	1m 5s	98.5%	24.2 MB	65.4 MB	1 GB	4.7 MB
60	24/38ba95	36748916	NF_VEP:vep:splitVCF (58)	COMPLETED	0	2025-03-24 15:09:32.042	1m 48s	1m 3s	98.1%	24.5 MB	65.4 MB	1 GB	4.3 MB
61	7f/9ac1a8	36748917	NF_VEP:vep:splitVCF (59)	COMPLETED	0	2025-03-24 15:09:32.199	1m 48s	1m 2s	92.1%	24.6 MB	65.7 MB	1 GB	3.8 MB
63	4b/0a7b2b	36748918	NF_VEP:vep:splitVCF (61)	COMPLETED	0	2025-03-24 15:09:32.359	1m 48s	1m 3s	92.1%	24.4 MB	65.4 MB	1 GB	3.2 MB
62	8a/ac7678	36748919	NF_VEP:vep:splitVCF (60)	COMPLETED	0	2025-03-24 15:09:32.458	1m 48s	1m 3s	95.6%	24.5 MB	65.4 MB	1 GB	3.9 MB
65	6e/7ed54b	36748920	NF_VEP:vep:splitVCF (63)	COMPLETED	0	2025-03-24 15:09:32.635	1m 48s	1m 3s	91.3%	24.5 MB	65.4 MB	1 GB	4.4 MB
64	c9/125ce0	36748922	NF_VEP:vep:splitVCF (62)	COMPLETED	0	2025-03-24 15:09:32.812	1m 48s	1m 3s	91.4%	24.3 MB	65.4 MB	1 GB	3.9 MB
66	d4/61b572	36748923	NF_VEP:vep:splitVCF (64)	COMPLETED	0	2025-03-24 15:09:32.966	1m 48s	1m 3s	91.9%	24.4 MB	65.4 MB	1 GB	4.7 MB
67	bc/11bc65	36748930	NF_VEP:vep:splitVCF (65)	COMPLETED	0	2025-03-24 15:09:33.245	1m 47s	1m 4s	97.1%	24.4 MB	65.4 MB	1 GB	4.5 MB
68	07/97545a	36748924	NF_VEP:vep:splitVCF (66)	COMPLETED	0	2025-03-24 15:09:33.127	1m 47s	57s	98.4%	24.5 MB	65.4 MB	1 GB	3.5 MB
69	a8/a0969e	36748931	NF_VEP:vep:splitVCF (67)	COMPLETED	0	2025-03-24 15:09:33.394	1m 47s	1m 2s	94.4%	24.5 MB	65.4 MB	1 GB	4.2 MB
70	75/507a9b	36748933	NF_VEP:vep:splitVCF (68)	COMPLETED	0	2025-03-24 15:09:33.561	1m 47s	1m 2s	94.3%	24.4 MB	65.4 MB	1 GB	4.1 MB
72	44/d2abaf	36748937	NF_VEP:vep:splitVCF (70)	COMPLETED	0	2025-03-24 15:09:33.884	1m 47s	1m 2s	94.5%	24.3 MB	65.4 MB	1 GB	3.7 MB
71	e6/6d4356	36748934	NF_VEP:vep:splitVCF (69)	COMPLETED	0	2025-03-24 15:09:33.710	1m 47s	1m 2s	94.3%	24.5 MB	65.4 MB	1 GB	3.6 MB
73	98/be07a6	36748939	NF_VEP:vep:splitVCF (71)	COMPLETED	0	2025-03-24 15:09:34.056	1m 47s	1m 2s	94.2%	24.4 MB	65.4 MB	1 GB	3.9 MB
75	7e/d18392	36748940	NF_VEP:vep:splitVCF (73)	COMPLETED	0	2025-03-24 15:09:34.237	1m 47s	1m 6s	94.3%	24.5 MB	65.4 MB	1 GB	4.2 MB
74	d8/5b2c81	36748941	NF_VEP:vep:splitVCF (72)	COMPLETED	0	2025-03-24 15:09:34.344	1m 46s	1m 6s	94.3%	24.5 MB	65.4 MB	1 GB	4 MB
77	ec/3ac6a8	36748942	NF_VEP:vep:splitVCF (75)	COMPLETED	0	2025-03-24 15:09:34.498	1m 46s	1m 5s	94.3%	24.5 MB	65.4 MB	1 GB	3.5 MB
50	32/f0a5f9	36748897	NF_VEP:vep:splitVCF (48)	COMPLETED	0	2025-03-24 15:09:30.403	2m 14s	1m 4s	97.1%	24.4 MB	65.4 MB	1 GB	3.2 MB
118	d7/4305ea	36749426	NF_VEP:vep:splitVCF (116)	COMPLETED	0	2025-03-24 15:10:51.035	1m 14s	1m 4s	97.1%	24.4 MB	65.4 MB	1 GB	3.1 MB
120	ad/c56f09	36749430	NF_VEP:vep:splitVCF (118)	COMPLETED	0	2025-03-24 15:10:51.488	1m 13s	58s	98.3%	24.5 MB	65.4 MB	1 GB	3.8 MB
121	9e/6f67e4	36749431	NF_VEP:vep:splitVCF (119)	COMPLETED	0	2025-03-24 15:10:51.669	1m 13s	58s	98.3%	24.6 MB	65.4 MB	1 GB	3.9 MB
123	9c/76014c	36749432	NF_VEP:vep:splitVCF (121)	COMPLETED	0	2025-03-24 15:10:51.835	1m 13s	1m 1s	95.8%	24.4 MB	65.4 MB	1 GB	3.6 MB
122	30/ad7362	36749433	NF_VEP:vep:splitVCF (120)	COMPLETED	0	2025-03-24 15:10:51.949	1m 13s	1m 1s	95.9%	24.5 MB	65.4 MB	1 GB	3.7 MB
124	81/12c260	36749434	NF_VEP:vep:splitVCF (122)	COMPLETED	0	2025-03-24 15:10:52.084	1m 13s	59s	94.4%	24.4 MB	65.4 MB	1 GB	3.6 MB
125	65/5f7ecc	36749435	NF_VEP:vep:splitVCF (123)	COMPLETED	0	2025-03-24 15:10:52.208	1m 13s	59s	94.4%	24.5 MB	65.4 MB	1 GB	3.4 MB
103	35/aa85ea	36749329	NF_VEP:vep:splitVCF (101)	COMPLETED	0	2025-03-24 15:10:34.921	1m 45s	58s	98.3%	24.4 MB	65.4 MB	1 GB	3.6 MB
105	25/dabbff	36749385	NF_VEP:vep:splitVCF (103)	COMPLETED	0	2025-03-24 15:10:35.138	1m 45s	1m 5s	98.6%	24.5 MB	65.4 MB	1 GB	3.8 MB
104	f2/f4cc95	36749386	NF_VEP:vep:splitVCF (102)	COMPLETED	0	2025-03-24 15:10:35.344	1m 44s	58s	98.3%	24.4 MB	65.4 MB	1 GB	3.6 MB
107	dc/cfa7f8	36749387	NF_VEP:vep:splitVCF (105)	COMPLETED	0	2025-03-24 15:10:35.469	1m 44s	1m 1s	98.3%	24.6 MB	65.4 MB	1 GB	3.6 MB
106	82/47986b	36749388	NF_VEP:vep:splitVCF (104)	COMPLETED	0	2025-03-24 15:10:35.590	1m 44s	59s	98.4%	24.4 MB	65.4 MB	1 GB	3.7 MB
108	74/85d5c7	36749395	NF_VEP:vep:splitVCF (106)	COMPLETED	0	2025-03-24 15:10:40.083	1m 40s	1m 2s	98.1%	24.6 MB	65.4 MB	1 GB	4 MB
109	26/433d0d	36749397	NF_VEP:vep:splitVCF (107)	COMPLETED	0	2025-03-24 15:10:40.242	1m 40s	1m 6s	98.2%	24.4 MB	65.4 MB	1 GB	4.3 MB
110	cb/511223	36749398	NF_VEP:vep:splitVCF (108)	COMPLETED	0	2025-03-24 15:10:40.376	1m 39s	1m 12s	93.4%	24.6 MB	65.4 MB	1 GB	3.7 MB
133	be/2038e7	36749486	NF_VEP:vep:splitVCF (131)	COMPLETED	0	2025-03-24 15:11:06.207	1m 14s	1m	98.2%	24.5 MB	65.4 MB	1 GB	3.5 MB
138	82/6cdacf	36749493	NF_VEP:vep:splitVCF (136)	COMPLETED	0	2025-03-24 15:11:07.003	1m 13s	59s	97.5%	24.3 MB	65.4 MB	1 GB	3.9 MB
139	ef/4a24b4	36749496	NF_VEP:vep:splitVCF (137)	COMPLETED	0	2025-03-24 15:11:07.258	1m 13s	1m 3s	98.0%	24.4 MB	65.4 MB	1 GB	4.3 MB
142	9a/423f5e	36749497	NF_VEP:vep:splitVCF (140)	COMPLETED	0	2025-03-24 15:11:07.406	1m 13s	58s	98.5%	24.5 MB	65.4 MB	1 GB	3.5 MB
141	f6/f9f6fb	36749498	NF_VEP:vep:splitVCF (139)	COMPLETED	0	2025-03-24 15:11:07.544	1m 12s	58s	98.4%	24.5 MB	65.4 MB	1 GB	4.5 MB
144	c8/5226a2	36749499	NF_VEP:vep:splitVCF (142)	COMPLETED	0	2025-03-24 15:11:07.679	1m 12s	1m 1s	98.2%	24.5 MB	65.4 MB	1 GB	4.5 MB
111	d1/224f9f	36749416	NF_VEP:vep:splitVCF (109)	COMPLETED	0	2025-03-24 15:10:49.970	1m 40s	1m 5s	98.6%	24.4 MB	65.4 MB	1 GB	4.1 MB
113	8a/f14ad2	36749417	NF_VEP:vep:splitVCF (111)	COMPLETED	0	2025-03-24 15:10:50.217	1m 39s	1m 5s	98.6%	24.4 MB	65.4 MB	1 GB	3.4 MB
112	8e/90089d	36749418	NF_VEP:vep:splitVCF (110)	COMPLETED	0	2025-03-24 15:10:50.381	1m 39s	1m 2s	98.3%	24.5 MB	65.4 MB	1 GB	3.8 MB
114	c4/aed456	36749419	NF_VEP:vep:splitVCF (112)	COMPLETED	0	2025-03-24 15:10:50.536	1m 39s	1m 2s	98.2%	24.4 MB	65.4 MB	1 GB	3.5 MB
115	e3/7490bc	36749420	NF_VEP:vep:splitVCF (113)	COMPLETED	0	2025-03-24 15:10:50.715	1m 39s	58s	98.4%	24.4 MB	65.4 MB	1 GB	4.4 MB
116	26/0e8e75	36749421	NF_VEP:vep:splitVCF (114)	COMPLETED	0	2025-03-24 15:10:50.875	1m 39s	1m 4s	98.0%	24.7 MB	67.4 MB	1 GB	4 MB
119	eb/2e8a04	36749427	NF_VEP:vep:splitVCF (117)	COMPLETED	0	2025-03-24 15:10:51.201	1m 39s	1m 5s	98.2%	24.6 MB	65.4 MB	1 GB	3.6 MB
117	a9/f5516c	36749429	NF_VEP:vep:splitVCF (115)	COMPLETED	0	2025-03-24 15:10:51.351	1m 38s	1m 7s	95.3%	24.3 MB	65.4 MB	1 GB	3.5 MB
162	ad/8bdaa5	36749619	NF_VEP:vep:splitVCF (160)	COMPLETED	0	2025-03-24 15:11:20.043	1m 10s	1m 2s	97.3%	24.4 MB	66.4 MB	1 GB	3.8 MB
161	79/bc9597	36749620	NF_VEP:vep:splitVCF (159)	COMPLETED	0	2025-03-24 15:11:20.347	1m 10s	1m 2s	97.4%	24.4 MB	65.4 MB	1 GB	4 MB
164	72/9a4bb0	36749623	NF_VEP:vep:splitVCF (162)	COMPLETED	0	2025-03-24 15:11:21.000	1m 9s	59s	97.7%	24.2 MB	65.4 MB	1 GB	3.8 MB
165	27/2ebf22	36749625	NF_VEP:vep:splitVCF (163)	COMPLETED	0	2025-03-24 15:11:21.172	1m 9s	58s	97.8%	24.6 MB	65.4 MB	1 GB	3.6 MB
171	4c/9693cb	36749633	NF_VEP:vep:splitVCF (169)	COMPLETED	0	2025-03-24 15:11:22.070	1m 8s	1m 4s	98.0%	24.4 MB	65.4 MB	1 GB	4 MB
172	34/0fa1a9	36749635	NF_VEP:vep:splitVCF (170)	COMPLETED	0	2025-03-24 15:11:22.377	1m 8s	1m 3s	95.0%	24.3 MB	65.4 MB	1 GB	3.8 MB
175	40/a0f51e	36749636	NF_VEP:vep:splitVCF (173)	COMPLETED	0	2025-03-24 15:11:22.514	1m 8s	1m 3s	95.0%	24.3 MB	65.4 MB	1 GB	4.2 MB
174	5c/444225	36749637	NF_VEP:vep:splitVCF (172)	COMPLETED	0	2025-03-24 15:11:22.652	1m 7s	1m 1s	98.2%	24.5 MB	65.4 MB	1 GB	3.7 MB
176	9a/c5e36a	36749638	NF_VEP:vep:splitVCF (174)	COMPLETED	0	2025-03-24 15:11:22.767	1m 7s	58s	97.9%	24.3 MB	65.4 MB	1 GB	3.3 MB
