task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
39	0a/3772d0	796794	NF_VEP:vep:splitVCF (37)	COMPLETED	0	2025-03-10 21:06:04.927	13m 12s	13m 11s	99.0%	28.8 MB	110.1 MB	11.7 GB	37 MB
40	3b/db254e	805240	NF_VEP:vep:splitVCF (38)	COMPLETED	0	2025-03-10 21:19:16.586	13m 10s	13m 10s	99.0%	27.4 MB	110.1 MB	11.7 GB	37.4 MB
41	de/135e8e	813644	NF_VEP:vep:splitVCF (39)	COMPLETED	0	2025-03-10 21:32:26.722	13m 13s	13m 12s	99.0%	29 MB	110.1 MB	11.7 GB	36.7 MB
42	db/f4bdc5	821902	NF_VEP:vep:splitVCF (40)	COMPLETED	0	2025-03-10 21:45:39.519	13m 12s	13m 12s	99.0%	27.6 MB	110.1 MB	11.7 GB	36.6 MB
44	e0/6c07ca	830371	NF_VEP:vep:splitVCF (42)	COMPLETED	0	2025-03-10 21:58:51.917	13m 10s	13m 10s	99.0%	29.1 MB	110.1 MB	11.7 GB	36.4 MB
43	d5/db7872	838636	NF_VEP:vep:splitVCF (41)	COMPLETED	0	2025-03-10 22:12:01.878	13m 9s	13m 9s	99.0%	27.6 MB	110.1 MB	11.7 GB	36.5 MB
45	f0/0fe87a	847067	NF_VEP:vep:splitVCF (43)	COMPLETED	0	2025-03-10 22:25:11.124	13m 13s	13m 12s	99.0%	27.4 MB	111.1 MB	11.7 GB	36.7 MB
46	80/8f4eb0	855525	NF_VEP:vep:splitVCF (44)	COMPLETED	0	2025-03-10 22:38:23.804	13m 10s	13m 10s	99.0%	29.1 MB	110.1 MB	11.7 GB	36.5 MB
47	80/3c2f1b	863744	NF_VEP:vep:splitVCF (45)	COMPLETED	0	2025-03-10 22:51:34.184	13m 11s	13m 11s	99.0%	27.4 MB	110.1 MB	11.7 GB	36.7 MB
48	aa/37138f	872258	NF_VEP:vep:splitVCF (46)	COMPLETED	0	2025-03-10 23:04:45.679	13m 9s	13m 9s	99.0%	29.2 MB	110.1 MB	11.7 GB	36.9 MB
49	bd/519f2f	880732	NF_VEP:vep:splitVCF (47)	COMPLETED	0	2025-03-10 23:17:54.687	13m 10s	13m 10s	99.0%	27.7 MB	110.1 MB	11.7 GB	36.4 MB
51	bd/4d62e6	888922	NF_VEP:vep:splitVCF (49)	COMPLETED	0	2025-03-10 23:31:05.022	13m 11s	13m 11s	99.0%	29 MB	110.1 MB	11.7 GB	36.4 MB
50	a6/9d0f62	897324	NF_VEP:vep:splitVCF (48)	COMPLETED	0	2025-03-10 23:44:16.262	13m 11s	13m 11s	99.0%	27.6 MB	110.1 MB	11.7 GB	36.8 MB
53	3d/c96bb0	905771	NF_VEP:vep:splitVCF (51)	COMPLETED	0	2025-03-10 23:57:27.278	13m 11s	13m 10s	99.0%	29.2 MB	110.1 MB	11.7 GB	37.1 MB
52	ba/b46d90	914036	NF_VEP:vep:splitVCF (50)	COMPLETED	0	2025-03-11 00:10:37.906	13m 11s	13m 11s	99.0%	27.8 MB	111.1 MB	11.7 GB	36.8 MB
54	e6/97a7db	922541	NF_VEP:vep:splitVCF (52)	COMPLETED	0	2025-03-11 00:23:48.930	13m 11s	13m 10s	99.0%	27.3 MB	110.1 MB	11.7 GB	37.1 MB
56	3b/a17198	930774	NF_VEP:vep:splitVCF (54)	COMPLETED	0	2025-03-11 00:36:59.576	13m 11s	13m 11s	99.0%	29.2 MB	110.1 MB	11.7 GB	37 MB
55	3e/64a485	939177	NF_VEP:vep:splitVCF (53)	COMPLETED	0	2025-03-11 00:50:10.727	13m 10s	13m 10s	99.0%	27.6 MB	110.1 MB	11.7 GB	37 MB
58	72/903d9a	947609	NF_VEP:vep:splitVCF (56)	COMPLETED	0	2025-03-11 01:03:20.795	13m 11s	13m 11s	99.0%	29.2 MB	110.1 MB	11.7 GB	37.4 MB
57	c3/1b3863	955887	NF_VEP:vep:splitVCF (55)	COMPLETED	0	2025-03-11 01:16:32.367	13m 9s	13m 9s	99.0%	27.6 MB	110.1 MB	11.7 GB	37 MB
59	69/8d0850	964315	NF_VEP:vep:splitVCF (57)	COMPLETED	0	2025-03-11 01:29:41.713	13m 12s	13m 11s	99.0%	29 MB	110.1 MB	11.7 GB	37.5 MB
60	b1/423175	972837	NF_VEP:vep:splitVCF (58)	COMPLETED	0	2025-03-11 01:42:53.352	13m 11s	13m 10s	99.0%	27.5 MB	110.1 MB	11.7 GB	37.4 MB
61	5d/70d72f	981080	NF_VEP:vep:splitVCF (59)	COMPLETED	0	2025-03-11 01:56:04.371	13m 10s	13m 10s	99.0%	27.5 MB	110.1 MB	11.7 GB	37.3 MB
62	94/f48c78	989494	NF_VEP:vep:splitVCF (60)	COMPLETED	0	2025-03-11 02:09:14.265	13m 9s	13m 9s	99.0%	29.1 MB	110.1 MB	11.7 GB	37.4 MB
63	7c/716d18	997692	NF_VEP:vep:splitVCF (61)	COMPLETED	0	2025-03-11 02:22:23.532	13m 10s	13m 10s	99.0%	27.5 MB	110.1 MB	11.7 GB	37 MB
64	6b/beb878	1006136	NF_VEP:vep:splitVCF (62)	COMPLETED	0	2025-03-11 02:35:33.485	13m 11s	13m 10s	99.0%	29 MB	110.1 MB	11.7 GB	37.6 MB
65	6a/b28665	1014566	NF_VEP:vep:splitVCF (63)	COMPLETED	0	2025-03-11 02:48:44.061	13m 10s	13m 10s	99.0%	27.4 MB	110.1 MB	11.7 GB	38.4 MB
66	2e/33c2d4	1022779	NF_VEP:vep:splitVCF (64)	COMPLETED	0	2025-03-11 03:01:54.536	13m 11s	13m 10s	99.0%	29.1 MB	110.1 MB	11.7 GB	37 MB
68	69/001218	1031288	NF_VEP:vep:splitVCF (66)	COMPLETED	0	2025-03-11 03:15:05.317	13m 11s	13m 11s	99.0%	27.5 MB	110.1 MB	11.7 GB	36.8 MB
69	11/88a6ca	1039689	NF_VEP:vep:splitVCF (67)	COMPLETED	0	2025-03-11 03:28:16.754	13m 9s	13m 9s	99.0%	27.6 MB	110.1 MB	11.7 GB	36.2 MB
67	f8/03a052	1047895	NF_VEP:vep:splitVCF (65)	COMPLETED	0	2025-03-11 03:41:26.210	13m 11s	13m 11s	99.0%	29.2 MB	110.1 MB	11.7 GB	36.8 MB
70	13/907667	1056370	NF_VEP:vep:splitVCF (68)	COMPLETED	0	2025-03-11 03:54:37.407	13m 11s	13m 10s	99.0%	27.8 MB	111.1 MB	11.7 GB	36.2 MB
72	80/df4f3c	1064784	NF_VEP:vep:splitVCF (70)	COMPLETED	0	2025-03-11 04:07:47.974	13m 11s	13m 10s	99.0%	29.3 MB	110.1 MB	11.7 GB	36.7 MB
71	4c/24ac76	1073023	NF_VEP:vep:splitVCF (69)	COMPLETED	0	2025-03-11 04:20:58.576	13m 10s	13m 10s	99.0%	27.6 MB	110.1 MB	11.7 GB	37 MB
73	e8/acab59	1081559	NF_VEP:vep:splitVCF (71)	COMPLETED	0	2025-03-11 04:34:08.966	13m 10s	13m 10s	99.0%	29.1 MB	110.1 MB	11.7 GB	36.5 MB
74	0f/3c9a58	1089778	NF_VEP:vep:splitVCF (72)	COMPLETED	0	2025-03-11 04:47:18.885	13m 13s	13m 12s	99.1%	27.5 MB	110.1 MB	11.7 GB	36.5 MB
75	d4/330a2c	1098228	NF_VEP:vep:splitVCF (73)	COMPLETED	0	2025-03-11 05:00:31.611	13m 10s	13m 9s	99.0%	27.5 MB	110.1 MB	11.7 GB	36.8 MB
76	48/c56dd4	1106708	NF_VEP:vep:splitVCF (74)	COMPLETED	0	2025-03-11 05:13:41.271	13m 11s	13m 11s	99.0%	29.2 MB	110.1 MB	11.7 GB	36.9 MB
77	7d/635466	1114935	NF_VEP:vep:splitVCF (75)	COMPLETED	0	2025-03-11 05:26:52.620	13m 9s	13m 9s	99.0%	27.7 MB	110.1 MB	11.7 GB	37 MB
78	9b/a17438	1123379	NF_VEP:vep:splitVCF (76)	COMPLETED	0	2025-03-11 05:40:01.632	13m 9s	13m 9s	99.0%	29.1 MB	110.1 MB	11.7 GB	37.1 MB
79	df/0a38e4	1131916	NF_VEP:vep:splitVCF (77)	COMPLETED	0	2025-03-11 05:53:10.756	13m 17s	13m 16s	99.0%	27.4 MB	110.1 MB	11.7 GB	37 MB
81	cb/45ee70	1140204	NF_VEP:vep:splitVCF (79)	COMPLETED	0	2025-03-11 06:06:27.297	13m 11s	13m 11s	99.0%	29.1 MB	110.1 MB	11.7 GB	36.9 MB
80	97/ec2590	1148645	NF_VEP:vep:splitVCF (78)	COMPLETED	0	2025-03-11 06:19:38.235	13m 11s	13m 10s	99.0%	27.6 MB	110.1 MB	11.7 GB	37.3 MB
82	f8/01a10e	1157090	NF_VEP:vep:splitVCF (80)	COMPLETED	0	2025-03-11 06:32:49.029	13m 10s	13m 9s	99.0%	27.5 MB	110.1 MB	11.7 GB	36.3 MB
83	58/9de143	1165306	NF_VEP:vep:splitVCF (81)	COMPLETED	0	2025-03-11 06:45:58.585	13m 11s	13m 10s	99.1%	27.5 MB	110.1 MB	11.7 GB	36.3 MB
85	a4/a142b2	1173745	NF_VEP:vep:splitVCF (83)	COMPLETED	0	2025-03-11 06:59:09.207	13m 9s	13m 9s	99.1%	27.4 MB	110.1 MB	11.7 GB	37.6 MB
84	70/bb2ed3	1182111	NF_VEP:vep:splitVCF (82)	COMPLETED	0	2025-03-11 07:12:18.571	13m 9s	13m 9s	99.0%	29.2 MB	111.1 MB	11.7 GB	36.4 MB
87	2f/b01e55	1190541	NF_VEP:vep:splitVCF (85)	COMPLETED	0	2025-03-11 07:25:27.618	13m 10s	13m 10s	99.0%	27.6 MB	110.1 MB	11.7 GB	36.9 MB
86	62/4033ef	1199000	NF_VEP:vep:splitVCF (84)	COMPLETED	0	2025-03-11 07:38:38.144	13m 9s	13m 9s	99.0%	29.1 MB	110.1 MB	11.7 GB	37 MB
89	37/b3865b	1207265	NF_VEP:vep:splitVCF (87)	COMPLETED	0	2025-03-11 07:51:47.523	13m 11s	13m 11s	99.0%	27.5 MB	110.1 MB	11.7 GB	37 MB
90	58/c0247a	1215684	NF_VEP:vep:splitVCF (88)	COMPLETED	0	2025-03-11 08:04:58.488	13m 10s	13m 9s	99.0%	29 MB	110.1 MB	11.7 GB	37.1 MB
88	04/f8a482	1224082	NF_VEP:vep:splitVCF (86)	COMPLETED	0	2025-03-11 08:18:08.216	13m 10s	13m 9s	99.0%	27.6 MB	110.1 MB	11.7 GB	36.7 MB
92	72/37f36a	1232338	NF_VEP:vep:splitVCF (90)	COMPLETED	0	2025-03-11 08:31:17.988	13m 10s	13m 10s	99.0%	27.6 MB	110.1 MB	11.7 GB	37 MB
91	f4/19a920	1240839	NF_VEP:vep:splitVCF (89)	COMPLETED	0	2025-03-11 08:44:27.956	13m 10s	13m 10s	99.0%	29.2 MB	110.1 MB	11.7 GB	37.4 MB
93	74/0c28d3	1249238	NF_VEP:vep:splitVCF (91)	COMPLETED	0	2025-03-11 08:57:38.077	13m 10s	13m 10s	99.0%	27.6 MB	110.1 MB	11.7 GB	36.7 MB
94	35/cf1b08	1257514	NF_VEP:vep:splitVCF (92)	COMPLETED	0	2025-03-11 09:10:48.588	13m 9s	13m 9s	99.0%	29.3 MB	110.1 MB	11.7 GB	36.9 MB
96	81/5d88fb	1265924	NF_VEP:vep:splitVCF (94)	COMPLETED	0	2025-03-11 09:23:57.809	13m 10s	13m 10s	99.0%	27.5 MB	110.1 MB	11.7 GB	36.6 MB
95	fb/6be18c	1274133	NF_VEP:vep:splitVCF (93)	COMPLETED	0	2025-03-11 09:37:07.880	13m 13s	13m 12s	99.0%	29.1 MB	110.1 MB	11.7 GB	36.8 MB
98	5d/0fa522	1282580	NF_VEP:vep:splitVCF (96)	COMPLETED	0	2025-03-11 09:50:20.741	13m 10s	13m 10s	99.0%	27.6 MB	112.1 MB	11.7 GB	37.1 MB
97	26/9961d5	1291057	NF_VEP:vep:splitVCF (95)	COMPLETED	0	2025-03-11 10:03:31.261	13m 10s	13m 10s	99.0%	27.5 MB	110.1 MB	11.7 GB	35.9 MB
99	0a/a81dd0	1299274	NF_VEP:vep:splitVCF (97)	COMPLETED	0	2025-03-11 10:16:41.752	13m 14s	13m 14s	99.0%	29 MB	110.1 MB	11.7 GB	37.2 MB
100	c5/bda852	1307719	NF_VEP:vep:splitVCF (98)	COMPLETED	0	2025-03-11 10:29:56.324	13m 12s	13m 11s	99.0%	27.5 MB	110.1 MB	11.7 GB	37.6 MB
101	2e/d3ab7e	1316158	NF_VEP:vep:splitVCF (99)	COMPLETED	0	2025-03-11 10:43:08.068	13m 11s	13m 11s	99.0%	29 MB	110.1 MB	11.7 GB	36.9 MB
103	cb/ab2f79	1324344	NF_VEP:vep:splitVCF (101)	COMPLETED	0	2025-03-11 10:56:19.304	13m 42s	13m 42s	98.9%	27.6 MB	110.1 MB	11.7 GB	37 MB
104	25/50d90c	1336018	NF_VEP:vep:splitVCF (102)	COMPLETED	0	2025-03-11 11:10:01.775	13m 31s	13m 30s	98.9%	29.1 MB	110.1 MB	11.7 GB	36.7 MB
102	d1/481b76	1349278	NF_VEP:vep:splitVCF (100)	COMPLETED	0	2025-03-11 11:23:32.783	14m 9s	14m 8s	98.8%	28.9 MB	110.1 MB	11.7 GB	37.4 MB
105	83/e57fab	1364978	NF_VEP:vep:splitVCF (103)	COMPLETED	0	2025-03-11 11:37:42.044	15m 26s	15m 26s	98.7%	27.5 MB	110.1 MB	11.7 GB	36.6 MB
106	3c/d2dc5e	1376831	NF_VEP:vep:splitVCF (104)	COMPLETED	0	2025-03-11 11:53:08.376	14m 46s	14m 45s	98.7%	27.6 MB	110.1 MB	11.7 GB	36.4 MB
107	3b/5196d5	1387911	NF_VEP:vep:splitVCF (105)	COMPLETED	0	2025-03-11 12:07:54.411	14m 20s	14m 20s	98.8%	27.8 MB	112.1 MB	11.7 GB	36.7 MB
109	f7/af171c	1398613	NF_VEP:vep:splitVCF (107)	COMPLETED	0	2025-03-11 12:22:14.562	13m 55s	13m 54s	98.8%	28.9 MB	110.1 MB	11.7 GB	37.1 MB
110	1b/e8306a	1409452	NF_VEP:vep:splitVCF (108)	COMPLETED	0	2025-03-11 12:36:09.468	13m 15s	13m 14s	98.8%	27.7 MB	110.1 MB	11.7 GB	36.8 MB
108	a0/ba59cf	1419879	NF_VEP:vep:splitVCF (106)	COMPLETED	0	2025-03-11 12:49:24.210	13m 22s	13m 22s	98.9%	28.9 MB	110.1 MB	11.7 GB	37.5 MB
112	b9/a09878	1437350	NF_VEP:vep:splitVCF (110)	COMPLETED	0	2025-03-11 13:02:46.702	13m 34s	13m 33s	98.9%	27.6 MB	110.1 MB	11.7 GB	36.5 MB
113	2e/4abbfa	1447531	NF_VEP:vep:splitVCF (111)	COMPLETED	0	2025-03-11 13:16:20.547	14m 37s	14m 37s	99.2%	27.5 MB	110.1 MB	11.7 GB	36.7 MB
111	f5/4b5b05	1456298	NF_VEP:vep:splitVCF (109)	COMPLETED	0	2025-03-11 13:30:57.917	14m 18s	14m 18s	99.1%	27.6 MB	110.1 MB	11.7 GB	36.3 MB
114	0b/25014c	1464954	NF_VEP:vep:splitVCF (112)	COMPLETED	0	2025-03-11 13:45:16.150	14m 22s	14m 21s	99.1%	27.6 MB	110.1 MB	11.7 GB	36.3 MB
115	27/fa507e	1473626	NF_VEP:vep:splitVCF (113)	COMPLETED	0	2025-03-11 13:59:37.954	14m 20s	14m 19s	99.1%	27.6 MB	112.1 MB	11.7 GB	36.8 MB
116	96/0c52cd	1482379	NF_VEP:vep:splitVCF (114)	COMPLETED	0	2025-03-11 14:13:57.629	14m 39s	14m 38s	99.1%	27.7 MB	110.1 MB	11.7 GB	36.6 MB
117	c1/370403	1491165	NF_VEP:vep:splitVCF (115)	COMPLETED	0	2025-03-11 14:28:36.684	15m 17s	15m 16s	99.1%	27.7 MB	110.1 MB	11.7 GB	36.4 MB
118	9f/f43a66	1500063	NF_VEP:vep:splitVCF (116)	COMPLETED	0	2025-03-11 14:43:53.730	15m 4s	15m 3s	99.1%	27.6 MB	110.1 MB	11.7 GB	36.8 MB
119	4c/8b0eee	1508922	NF_VEP:vep:splitVCF (117)	COMPLETED	0	2025-03-11 14:58:57.950	15m 19s	15m 19s	99.1%	27.7 MB	110.1 MB	11.7 GB	36.9 MB
121	c3/c2fc52	1517780	NF_VEP:vep:splitVCF (119)	COMPLETED	0	2025-03-11 15:14:17.348	14m 43s	14m 42s	99.0%	29 MB	110.1 MB	11.7 GB	36.3 MB
120	1e/82070f	1526623	NF_VEP:vep:splitVCF (118)	COMPLETED	0	2025-03-11 15:29:00.476	13m 42s	13m 41s	99.0%	27.9 MB	110.1 MB	11.7 GB	36.5 MB
123	a4/bea1d0	1535178	NF_VEP:vep:splitVCF (121)	COMPLETED	0	2025-03-11 15:42:42.419	13m 35s	13m 34s	98.8%	27.6 MB	110.1 MB	11.7 GB	36.7 MB
122	67/55f9cb	1543543	NF_VEP:vep:splitVCF (120)	COMPLETED	0	2025-03-11 15:56:17.268	13m 16s	13m 15s	98.8%	30 MB	112.1 MB	11.7 GB	36.1 MB
124	9e/6f1e44	1553203	NF_VEP:vep:splitVCF (122)	COMPLETED	0	2025-03-11 16:09:33.185	13m 11s	13m 10s	98.8%	29 MB	110.1 MB	11.7 GB	37.5 MB
125	6c/c3c3b7	1561436	NF_VEP:vep:splitVCF (123)	COMPLETED	0	2025-03-11 16:22:44.771	13m 12s	13m 11s	98.9%	27.7 MB	110.1 MB	11.7 GB	36.9 MB
126	d5/6cd8eb	1570411	NF_VEP:vep:splitVCF (124)	COMPLETED	0	2025-03-11 16:35:56.969	13m 37s	13m 36s	98.9%	27.6 MB	110.1 MB	11.7 GB	37 MB
127	0b/0c8b48	1579703	NF_VEP:vep:splitVCF (125)	COMPLETED	0	2025-03-11 16:49:34.165	13m 31s	13m 31s	98.9%	27.5 MB	110.1 MB	11.7 GB	36.6 MB
128	a2/05c681	1589069	NF_VEP:vep:splitVCF (126)	COMPLETED	0	2025-03-11 17:03:05.671	13m 59s	13m 58s	98.9%	27.6 MB	110.1 MB	11.7 GB	38 MB
129	a0/ea3cbc	1597664	NF_VEP:vep:splitVCF (127)	COMPLETED	0	2025-03-11 17:17:04.603	14m 8s	14m 7s	98.8%	27.6 MB	110.1 MB	11.7 GB	38 MB
130	18/410be8	1606327	NF_VEP:vep:splitVCF (128)	COMPLETED	0	2025-03-11 17:31:12.260	13m 55s	13m 55s	98.8%	27.5 MB	110.1 MB	11.7 GB	36.8 MB
131	73/de07ce	1614898	NF_VEP:vep:splitVCF (129)	COMPLETED	0	2025-03-11 17:45:07.810	13m 46s	13m 45s	98.8%	27.7 MB	110.1 MB	11.7 GB	37.7 MB
132	af/9584c2	1623224	NF_VEP:vep:splitVCF (130)	COMPLETED	0	2025-03-11 17:58:53.683	13m 42s	13m 42s	98.8%	27.7 MB	110.1 MB	11.7 GB	37.4 MB
133	23/52abef	1631784	NF_VEP:vep:splitVCF (131)	COMPLETED	0	2025-03-11 18:12:36.181	13m 37s	13m 36s	98.9%	27.5 MB	110.1 MB	11.7 GB	36.7 MB
134	16/86782e	1640380	NF_VEP:vep:splitVCF (132)	COMPLETED	0	2025-03-11 18:26:13.194	13m 42s	13m 41s	98.5%	27.6 MB	110.1 MB	11.7 GB	36.5 MB
135	59/a72605	1648874	NF_VEP:vep:splitVCF (133)	COMPLETED	0	2025-03-11 18:39:54.946	13m 23s	13m 22s	98.8%	27.5 MB	110.1 MB	11.7 GB	36.2 MB
136	c5/79233e	1657510	NF_VEP:vep:splitVCF (134)	COMPLETED	0	2025-03-11 18:53:17.972	13m 30s	13m 29s	98.8%	27.6 MB	110.1 MB	11.7 GB	36.3 MB
137	a9/b0e89f	1665837	NF_VEP:vep:splitVCF (135)	COMPLETED	0	2025-03-11 19:06:47.622	13m 33s	13m 33s	98.9%	30.1 MB	112.1 MB	11.7 GB	36.4 MB
