task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
97	61/6defd5	33163725	NF_VEP:vep:splitVCF (95)	COMPLETED	0	2025-03-13 10:52:53.734	15m 41s	15m 34s	95.5%	26.6 MB	68.1 MB	11.7 GB	37.7 MB
95	a8/eba930	33163724	NF_VEP:vep:splitVCF (93)	COMPLETED	0	2025-03-13 10:52:53.642	15m 41s	15m 34s	95.6%	26.6 MB	68.1 MB	11.7 GB	38.6 MB
96	af/4c2e49	33163726	NF_VEP:vep:splitVCF (94)	COMPLETED	0	2025-03-13 10:52:53.969	15m 41s	15m 34s	95.8%	26.3 MB	68.1 MB	11.7 GB	38.5 MB
113	39/55f1ef	33163742	NF_VEP:vep:splitVCF (111)	COMPLETED	0	2025-03-13 10:52:57.127	15m 38s	15m 2s	99.3%	26.4 MB	68.1 MB	11.7 GB	38.6 MB
115	db/7a06c9	33163743	NF_VEP:vep:splitVCF (113)	COMPLETED	0	2025-03-13 10:52:57.333	15m 38s	15m	99.1%	26.1 MB	70.1 MB	11.7 GB	38.6 MB
114	02/2c7201	33163744	NF_VEP:vep:splitVCF (112)	COMPLETED	0	2025-03-13 10:52:57.541	15m 38s	14m 52s	99.2%	26.4 MB	68.1 MB	11.7 GB	38.1 MB
116	c8/5caacc	33163745	NF_VEP:vep:splitVCF (114)	COMPLETED	0	2025-03-13 10:52:57.739	15m 38s	15m 28s	98.0%	26.5 MB	68.1 MB	11.7 GB	38.5 MB
118	28/d19b48	33163746	NF_VEP:vep:splitVCF (116)	COMPLETED	0	2025-03-13 10:52:57.940	15m 37s	15m 28s	97.9%	26.6 MB	68.1 MB	11.7 GB	38.7 MB
119	dc/0619bb	33163747	NF_VEP:vep:splitVCF (117)	COMPLETED	0	2025-03-13 10:52:58.163	15m 37s	14m 50s	99.2%	26.1 MB	68.1 MB	11.7 GB	38.8 MB
117	dc/0fbb22	33163748	NF_VEP:vep:splitVCF (115)	COMPLETED	0	2025-03-13 10:52:58.335	15m 37s	14m 52s	99.3%	26.4 MB	68.1 MB	11.7 GB	38.3 MB
120	44/58c3f3	33163749	NF_VEP:vep:splitVCF (118)	COMPLETED	0	2025-03-13 10:52:58.526	15m 37s	14m 53s	99.3%	26.4 MB	68.1 MB	11.7 GB	38.4 MB
121	88/96d172	33163750	NF_VEP:vep:splitVCF (119)	COMPLETED	0	2025-03-13 10:52:58.752	15m 37s	14m 55s	99.0%	26.5 MB	68.1 MB	11.7 GB	38.1 MB
127	7a/d5fbcc	33163756	NF_VEP:vep:splitVCF (125)	COMPLETED	0	2025-03-13 10:52:59.969	15m 35s	15m 9s	97.3%	26.4 MB	68.1 MB	11.7 GB	38.5 MB
128	82/e443ad	33163757	NF_VEP:vep:splitVCF (126)	COMPLETED	0	2025-03-13 10:53:00.203	15m 35s	15m 9s	97.3%	26.5 MB	68.1 MB	11.7 GB	40 MB
129	de/68f224	33163758	NF_VEP:vep:splitVCF (127)	COMPLETED	0	2025-03-13 10:53:00.375	15m 35s	15m 9s	96.8%	26.6 MB	68.1 MB	11.7 GB	39.8 MB
131	a3/9070cf	33163759	NF_VEP:vep:splitVCF (129)	COMPLETED	0	2025-03-13 10:53:00.546	15m 35s	15m 9s	96.7%	26.5 MB	68.1 MB	11.7 GB	39.6 MB
130	42/a1cf54	33163760	NF_VEP:vep:splitVCF (128)	COMPLETED	0	2025-03-13 10:53:00.769	15m 35s	15m 9s	96.8%	26.3 MB	68.1 MB	11.7 GB	38.7 MB
227	a8/ea9f32	33163909	NF_VEP:vep:splitVCF (225)	COMPLETED	0	2025-03-13 10:53:19.964	15m 16s	15m 10s	99.2%	26 MB	68.1 MB	11.7 GB	39.1 MB
20	0b/1c0e36	33163640	NF_VEP:vep:splitVCF (18)	COMPLETED	0	2025-03-13 10:52:39.435	16m	15m 18s	99.1%	26.5 MB	68.1 MB	11.7 GB	39.2 MB
35	22/0dc8a5	33163657	NF_VEP:vep:splitVCF (33)	COMPLETED	0	2025-03-13 10:52:41.718	15m 58s	15m 19s	99.3%	26.5 MB	70.1 MB	11.7 GB	38.1 MB
47	22/e0d97a	33163667	NF_VEP:vep:splitVCF (45)	COMPLETED	0	2025-03-13 10:52:43.842	16m 11s	15m 15s	98.5%	26.6 MB	68.1 MB	11.7 GB	38.5 MB
48	9e/d6410d	33163668	NF_VEP:vep:splitVCF (46)	COMPLETED	0	2025-03-13 10:52:43.972	16m 11s	15m 41s	95.4%	26.5 MB	68.1 MB	11.7 GB	38.8 MB
46	e3/eb83ae	33163669	NF_VEP:vep:splitVCF (44)	COMPLETED	0	2025-03-13 10:52:44.206	16m 11s	15m 41s	95.3%	26.5 MB	68.1 MB	11.7 GB	38.4 MB
50	59/7b3082	33163670	NF_VEP:vep:splitVCF (48)	COMPLETED	0	2025-03-13 10:52:44.385	16m 11s	15m 46s	96.4%	26.5 MB	68.1 MB	11.7 GB	38.6 MB
49	9c/900ead	33163671	NF_VEP:vep:splitVCF (47)	COMPLETED	0	2025-03-13 10:52:44.554	16m 11s	15m 46s	96.4%	26.4 MB	68.1 MB	11.7 GB	38.1 MB
51	ed/119f3c	33163672	NF_VEP:vep:splitVCF (49)	COMPLETED	0	2025-03-13 10:52:44.739	16m 11s	15m 17s	99.3%	26.4 MB	68.1 MB	11.7 GB	38.2 MB
88	66/37d5ef	33163716	NF_VEP:vep:splitVCF (86)	COMPLETED	0	2025-03-13 10:52:51.952	16m 4s	15m 24s	96.5%	26.5 MB	68.1 MB	11.7 GB	38.6 MB
91	84/7e82c7	33163720	NF_VEP:vep:splitVCF (89)	COMPLETED	0	2025-03-13 10:52:52.760	16m 3s	15m 44s	98.6%	26.7 MB	68.1 MB	11.7 GB	39.3 MB
93	4b/adf8f2	33163721	NF_VEP:vep:splitVCF (91)	COMPLETED	0	2025-03-13 10:52:52.955	16m 3s	15m 43s	98.7%	26.6 MB	68.1 MB	11.7 GB	38.6 MB
92	c1/dddfaf	33163722	NF_VEP:vep:splitVCF (90)	COMPLETED	0	2025-03-13 10:52:53.159	16m 3s	15m 43s	98.7%	26.4 MB	68.1 MB	11.7 GB	39 MB
110	1f/8f81b5	33163739	NF_VEP:vep:splitVCF (108)	COMPLETED	0	2025-03-13 10:52:56.552	16m	15m 40s	99.3%	26.3 MB	68.1 MB	11.7 GB	38.6 MB
111	6f/d62be1	33163740	NF_VEP:vep:splitVCF (109)	COMPLETED	0	2025-03-13 10:52:56.750	16m	15m 40s	99.2%	26.5 MB	68.1 MB	11.7 GB	38.2 MB
112	82/c09934	33163741	NF_VEP:vep:splitVCF (110)	COMPLETED	0	2025-03-13 10:52:56.994	16m	15m 42s	99.0%	26.5 MB	68.1 MB	11.7 GB	38.4 MB
137	96/79576c	33163767	NF_VEP:vep:splitVCF (135)	COMPLETED	0	2025-03-13 10:53:01.970	15m 55s	15m 36s	99.0%	26.5 MB	70.1 MB	11.7 GB	38.2 MB
138	0f/c7b5e1	33163768	NF_VEP:vep:splitVCF (136)	COMPLETED	0	2025-03-13 10:53:02.133	15m 55s	15m 18s	98.9%	26.5 MB	68.1 MB	11.7 GB	38.4 MB
139	0e/f689ae	33163769	NF_VEP:vep:splitVCF (137)	COMPLETED	0	2025-03-13 10:53:02.408	15m 55s	15m 15s	99.3%	26.6 MB	68.1 MB	11.7 GB	37.8 MB
140	fb/7df902	33163770	NF_VEP:vep:splitVCF (138)	COMPLETED	0	2025-03-13 10:53:02.597	15m 54s	15m 13s	99.3%	26.5 MB	68.1 MB	11.7 GB	38.2 MB
141	75/8a3b8c	33163771	NF_VEP:vep:splitVCF (139)	COMPLETED	0	2025-03-13 10:53:02.796	15m 54s	14m 57s	99.3%	26.7 MB	68.1 MB	11.7 GB	39 MB
144	13/5f2a26	33163773	NF_VEP:vep:splitVCF (142)	COMPLETED	0	2025-03-13 10:53:03.196	15m 54s	15m 41s	96.5%	26.2 MB	68.1 MB	11.7 GB	38.8 MB
143	6d/b8d3ce	33163774	NF_VEP:vep:splitVCF (141)	COMPLETED	0	2025-03-13 10:53:03.382	15m 54s	15m 41s	96.5%	26.4 MB	68.1 MB	11.7 GB	38.9 MB
145	c0/aabfbe	33163775	NF_VEP:vep:splitVCF (143)	COMPLETED	0	2025-03-13 10:53:03.566	15m 54s	15m 41s	96.4%	26.4 MB	68.1 MB	11.7 GB	38.8 MB
146	bb/fdd3ae	33163776	NF_VEP:vep:splitVCF (144)	COMPLETED	0	2025-03-13 10:53:03.745	15m 54s	15m 41s	96.6%	26.4 MB	68.1 MB	11.7 GB	39 MB
169	46/fd9970	33163800	NF_VEP:vep:splitVCF (167)	COMPLETED	0	2025-03-13 10:53:08.444	15m 49s	14m 46s	99.3%	26.2 MB	68.1 MB	11.7 GB	39.9 MB
174	58/93db8c	33163804	NF_VEP:vep:splitVCF (172)	COMPLETED	0	2025-03-13 10:53:09.153	15m 49s	15m 13s	96.8%	26.4 MB	68.1 MB	11.7 GB	38.4 MB
173	5a/c94e9b	33163805	NF_VEP:vep:splitVCF (171)	COMPLETED	0	2025-03-13 10:53:09.379	15m 49s	15m 13s	96.9%	26.1 MB	68.1 MB	11.7 GB	38.4 MB
175	ba/9fc239	33163806	NF_VEP:vep:splitVCF (173)	COMPLETED	0	2025-03-13 10:53:09.555	15m 49s	15m 13s	96.9%	26.6 MB	68.1 MB	11.7 GB	38.6 MB
179	ed/7bef67	33163858	NF_VEP:vep:splitVCF (177)	COMPLETED	0	2025-03-13 10:53:10.152	15m 48s	15m 21s	98.6%	26.4 MB	68.1 MB	11.7 GB	38.8 MB
194	f8/4cc51e	33163875	NF_VEP:vep:splitVCF (192)	COMPLETED	0	2025-03-13 10:53:13.398	15m 45s	15m 34s	97.0%	26.5 MB	68.1 MB	11.7 GB	38.1 MB
195	92/342756	33163876	NF_VEP:vep:splitVCF (193)	COMPLETED	0	2025-03-13 10:53:13.548	15m 45s	15m 34s	97.0%	26.4 MB	68.1 MB	11.7 GB	38.5 MB
196	0d/6e20e8	33163877	NF_VEP:vep:splitVCF (194)	COMPLETED	0	2025-03-13 10:53:13.759	15m 45s	15m 34s	97.1%	26 MB	68.1 MB	11.7 GB	39.6 MB
238	0e/45359e	33163920	NF_VEP:vep:splitVCF (236)	COMPLETED	0	2025-03-13 10:53:22.184	15m 37s	14m 52s	98.5%	27 MB	69 MB	11.7 GB	41.4 MB
239	54/6f5692	33163921	NF_VEP:vep:splitVCF (237)	COMPLETED	0	2025-03-13 10:53:22.366	15m 37s	14m 52s	96.2%	26.9 MB	69.8 MB	11.7 GB	43.4 MB
241	9d/b2b63a	33163922	NF_VEP:vep:splitVCF (239)	COMPLETED	0	2025-03-13 10:53:22.526	15m 37s	14m 53s	96.3%	27 MB	69.9 MB	11.7 GB	42.1 MB
240	cf/e13cfa	33163923	NF_VEP:vep:splitVCF (238)	COMPLETED	0	2025-03-13 10:53:22.760	15m 37s	14m 52s	96.2%	26.5 MB	70.7 MB	11.7 GB	41.4 MB
10	c6/3552a6	33163630	NF_VEP:vep:splitVCF (8)	COMPLETED	0	2025-03-13 10:52:37.277	16m 23s	15m 46s	96.1%	26.7 MB	68.1 MB	11.7 GB	39.4 MB
11	e7/4ea44e	33163631	NF_VEP:vep:splitVCF (9)	COMPLETED	0	2025-03-13 10:52:37.542	16m 22s	15m 46s	96.1%	26.7 MB	68.1 MB	11.7 GB	39.6 MB
27	06/07fec5	33163647	NF_VEP:vep:splitVCF (25)	COMPLETED	0	2025-03-13 10:52:40.461	16m 20s	15m 39s	97.6%	26.4 MB	68.1 MB	11.7 GB	38 MB
25	25/0dab29	33163648	NF_VEP:vep:splitVCF (23)	COMPLETED	0	2025-03-13 10:52:40.577	16m 20s	15m 39s	97.6%	26.9 MB	69.1 MB	11.7 GB	38 MB
28	61/84216d	33163649	NF_VEP:vep:splitVCF (26)	COMPLETED	0	2025-03-13 10:52:40.664	16m 20s	15m 39s	97.5%	26.4 MB	68.1 MB	11.7 GB	38.3 MB
58	f8/e9e573	33163680	NF_VEP:vep:splitVCF (56)	COMPLETED	0	2025-03-13 10:52:46.161	16m 14s	16m 6s	99.4%	26.6 MB	68.1 MB	11.7 GB	39.3 MB
6	58/1018ae	33163624	NF_VEP:vep:splitVCF (4)	COMPLETED	0	2025-03-13 10:52:36.180	16m 29s	16m 19s	98.4%	26.4 MB	68.1 MB	11.7 GB	39.3 MB
5	c4/7f3002	33163626	NF_VEP:vep:splitVCF (3)	COMPLETED	0	2025-03-13 10:52:36.483	16m 28s	16m 17s	99.1%	26.5 MB	68.1 MB	11.7 GB	38.3 MB
9	55/5513e1	33163629	NF_VEP:vep:splitVCF (7)	COMPLETED	0	2025-03-13 10:52:37.063	16m 43s	16m 37s	97.3%	26.6 MB	68.1 MB	11.7 GB	39.6 MB
78	fc/ef6bdd	33163704	NF_VEP:vep:splitVCF (76)	COMPLETED	0	2025-03-13 10:52:50.242	16m 30s	15m 59s	99.2%	26.5 MB	68.1 MB	11.7 GB	39 MB
79	1a/1a0383	33163705	NF_VEP:vep:splitVCF (77)	COMPLETED	0	2025-03-13 10:52:50.372	16m 30s	16m 2s	98.8%	26.5 MB	68.1 MB	11.7 GB	38.9 MB
133	1b/aab26d	33163761	NF_VEP:vep:splitVCF (131)	COMPLETED	0	2025-03-13 10:53:01.007	16m 19s	16m 3s	93.4%	26.5 MB	68.1 MB	11.7 GB	38.6 MB
132	96/0a1bce	33163762	NF_VEP:vep:splitVCF (130)	COMPLETED	0	2025-03-13 10:53:01.154	16m 19s	16m 3s	93.3%	26.6 MB	68.1 MB	11.7 GB	39.2 MB
152	b4/f5ee6b	33163782	NF_VEP:vep:splitVCF (150)	COMPLETED	0	2025-03-13 10:53:04.982	16m 15s	15m 48s	94.0%	26.8 MB	68.1 MB	11.7 GB	38 MB
153	e9/3b375e	33163783	NF_VEP:vep:splitVCF (151)	COMPLETED	0	2025-03-13 10:53:05.192	16m 15s	15m 48s	94.2%	26.8 MB	68.1 MB	11.7 GB	38.5 MB
155	e4/b60b71	33163784	NF_VEP:vep:splitVCF (153)	COMPLETED	0	2025-03-13 10:53:05.447	16m 15s	15m 48s	94.0%	26.7 MB	68.1 MB	11.7 GB	38.7 MB
154	c7/26426d	33163785	NF_VEP:vep:splitVCF (152)	COMPLETED	0	2025-03-13 10:53:05.570	16m 14s	15m 48s	94.0%	26.7 MB	68.1 MB	11.7 GB	38.6 MB
157	7b/7ad7db	33163786	NF_VEP:vep:splitVCF (155)	COMPLETED	0	2025-03-13 10:53:05.789	16m 14s	15m 48s	94.0%	26.7 MB	68.1 MB	11.7 GB	39 MB
12	d9/7700d2	33163632	NF_VEP:vep:splitVCF (10)	COMPLETED	0	2025-03-13 10:52:37.827	16m 52s	16m 35s	99.1%	26.5 MB	68.1 MB	11.7 GB	38.8 MB
15	c7/96f438	33163636	NF_VEP:vep:splitVCF (13)	COMPLETED	0	2025-03-13 10:52:38.760	16m 51s	16m 28s	94.7%	26.7 MB	68.1 MB	11.7 GB	39.1 MB
17	e8/3dee60	33163637	NF_VEP:vep:splitVCF (15)	COMPLETED	0	2025-03-13 10:52:38.891	16m 51s	16m 28s	94.8%	26.5 MB	68.1 MB	11.7 GB	39.4 MB
31	99/0f93db	33163652	NF_VEP:vep:splitVCF (29)	COMPLETED	0	2025-03-13 10:52:41.119	16m 49s	16m 29s	95.2%	26.4 MB	68.1 MB	11.7 GB	38.1 MB
32	ed/84533b	33163653	NF_VEP:vep:splitVCF (30)	COMPLETED	0	2025-03-13 10:52:41.213	16m 49s	16m 29s	95.2%	26.5 MB	68.1 MB	11.7 GB	38.4 MB
33	46/290798	33163654	NF_VEP:vep:splitVCF (31)	COMPLETED	0	2025-03-13 10:52:41.294	16m 49s	16m 29s	95.2%	26.4 MB	68.1 MB	11.7 GB	38.4 MB
34	7c/87dee8	33163655	NF_VEP:vep:splitVCF (32)	COMPLETED	0	2025-03-13 10:52:41.374	16m 49s	16m 29s	95.4%	26.4 MB	68.1 MB	11.7 GB	38.1 MB
36	06/b3c228	33163656	NF_VEP:vep:splitVCF (34)	COMPLETED	0	2025-03-13 10:52:41.603	16m 48s	16m 29s	95.3%	26.3 MB	68.1 MB	11.7 GB	38.1 MB
37	e4/881e15	33163658	NF_VEP:vep:splitVCF (35)	COMPLETED	0	2025-03-13 10:52:41.948	16m 48s	16m 22s	91.8%	26.3 MB	68.1 MB	11.7 GB	38.4 MB
156	ba/71962f	33163787	NF_VEP:vep:splitVCF (154)	COMPLETED	0	2025-03-13 10:53:05.944	16m 24s	15m 48s	99.2%	26.3 MB	68.1 MB	11.7 GB	39.2 MB
18	74/885093	33163639	NF_VEP:vep:splitVCF (16)	COMPLETED	0	2025-03-13 10:52:39.181	16m 56s	16m 28s	94.8%	26.7 MB	68.1 MB	11.7 GB	39.3 MB
29	e6/2b1cc9	33163650	NF_VEP:vep:splitVCF (27)	COMPLETED	0	2025-03-13 10:52:40.766	16m 59s	16m 48s	99.2%	26.6 MB	68.1 MB	11.7 GB	38.2 MB
99	15/06b321	33163727	NF_VEP:vep:splitVCF (97)	COMPLETED	0	2025-03-13 10:52:54.180	16m 46s	16m 15s	97.7%	26.4 MB	68.1 MB	11.7 GB	39.1 MB
100	4d/65c614	33163729	NF_VEP:vep:splitVCF (98)	COMPLETED	0	2025-03-13 10:52:54.573	16m 45s	16m 25s	94.5%	26.6 MB	68.1 MB	11.7 GB	39.6 MB
106	fd/259123	33163734	NF_VEP:vep:splitVCF (104)	COMPLETED	0	2025-03-13 10:52:55.578	16m 44s	16m 3s	95.0%	26.6 MB	68.1 MB	11.7 GB	38.2 MB
105	4e/c34696	33163735	NF_VEP:vep:splitVCF (103)	COMPLETED	0	2025-03-13 10:52:55.755	16m 44s	16m 3s	95.1%	26.5 MB	68.1 MB	11.7 GB	38.5 MB
19	4a/299cb7	33163641	NF_VEP:vep:splitVCF (17)	COMPLETED	0	2025-03-13 10:52:39.639	17m 5s	16m 35s	99.1%	26.8 MB	68.1 MB	11.7 GB	38.9 MB
38	9e/4d34b3	33163659	NF_VEP:vep:splitVCF (36)	COMPLETED	0	2025-03-13 10:52:42.162	17m 3s	16m 22s	91.8%	26.5 MB	68.1 MB	11.7 GB	37.9 MB
40	60/4bb97c	33163660	NF_VEP:vep:splitVCF (38)	COMPLETED	0	2025-03-13 10:52:42.497	17m 7s	16m 22s	91.8%	26.4 MB	68.1 MB	11.7 GB	39.3 MB
39	eb/5a8dbb	33163661	NF_VEP:vep:splitVCF (37)	COMPLETED	0	2025-03-13 10:52:42.663	17m 7s	16m 22s	91.9%	26.6 MB	68.1 MB	11.7 GB	38.9 MB
41	3e/dd4ab9	33163662	NF_VEP:vep:splitVCF (39)	COMPLETED	0	2025-03-13 10:52:42.819	17m 7s	16m 21s	90.2%	26.6 MB	68.1 MB	11.7 GB	38.5 MB
42	cf/bfd11b	33163663	NF_VEP:vep:splitVCF (40)	COMPLETED	0	2025-03-13 10:52:42.957	17m 7s	16m 21s	90.2%	26.5 MB	68.1 MB	11.7 GB	38.5 MB
43	81/5455ad	33163664	NF_VEP:vep:splitVCF (41)	COMPLETED	0	2025-03-13 10:52:43.267	17m 7s	16m 21s	90.2%	26.4 MB	68.1 MB	11.7 GB	38.3 MB
